municipio_codigo;municipio_nombre;sexo;provincia_nacimiento;numero_defunciones
092; Móstoles;Hombre;Valladolid;4
092; Móstoles;Hombre;Zamora;10
092; Móstoles;Hombre;Zaragoza;6
092; Móstoles;Mujer;Albacete;5
092; Móstoles;Mujer;Alicante/Alacant;0
092; Móstoles;Mujer;Almería;2
092; Móstoles;Mujer;Araba/Álava;0
092; Móstoles;Mujer;Asturias;8
092; Móstoles;Mujer;Ávila;25
092; Móstoles;Mujer;Badajoz;51
092; Móstoles;Mujer;Baleares (Illes);0
092; Móstoles;Mujer;Barcelona;5
092; Móstoles;Mujer;Bizkaia;2
092; Móstoles;Mujer;Burgos;2
092; Móstoles;Mujer;Cáceres;28
092; Móstoles;Mujer;Cádiz;4
092; Móstoles;Mujer;Cantabria;0
092; Móstoles;Mujer;Castellón/Castelló;1
092; Móstoles;Mujer;Ceuta;0
092; Móstoles;Mujer;Ciudad Real;27
092; Móstoles;Mujer;Córdoba;17
092; Móstoles;Mujer;Coruña (A);6
092; Móstoles;Mujer;Cuenca;12
092; Móstoles;Mujer;Gipuzkoa;0
092; Móstoles;Mujer;Girona;0
092; Móstoles;Mujer;Granada;7
092; Móstoles;Mujer;Guadalagara;7
092; Móstoles;Mujer;Huelva;2
092; Móstoles;Mujer;Huesca;1
092; Móstoles;Mujer;Jaen;26
092; Móstoles;Mujer;León;11
092; Móstoles;Mujer;Lleida;1
092; Móstoles;Mujer;Lugo;5
092; Móstoles;Mujer;Madrid;154
092; Móstoles;Mujer;Málaga;5
092; Móstoles;Mujer;Melilla;0
092; Móstoles;Mujer;Murcia;4
092; Móstoles;Mujer;Navarra;2
092; Móstoles;Mujer;No consta;27
092; Móstoles;Mujer;Ourense;4
092; Móstoles;Mujer;Palencia;4
092; Móstoles;Mujer;Palmas (Las);0
092; Móstoles;Mujer;Pontevedra;3
092; Móstoles;Mujer;Rioja (La);1
092; Móstoles;Mujer;Salamanca;10
092; Móstoles;Mujer;Santa cruz de Tenerife;0
092; Móstoles;Mujer;Segovia;10
092; Móstoles;Mujer;Sevilla;5
092; Móstoles;Mujer;Soria;4
092; Móstoles;Mujer;Tarragona;0
092; Móstoles;Mujer;Teruel;2
092; Móstoles;Mujer;Toledo;40
092; Móstoles;Mujer;Valencia/València;2
092; Móstoles;Mujer;Valladolid;5
092; Móstoles;Mujer;Zamora;7
092; Móstoles;Mujer;Zaragoza;6
093; Navacerrada;Hombre;Albacete;0
093; Navacerrada;Hombre;Alicante/Alacant;0
093; Navacerrada;Hombre;Almería;0
093; Navacerrada;Hombre;Araba/Álava;0
093; Navacerrada;Hombre;Asturias;0
093; Navacerrada;Hombre;Ávila;1
093; Navacerrada;Hombre;Badajoz;1
093; Navacerrada;Hombre;Baleares (Illes);0
093; Navacerrada;Hombre;Barcelona;0
093; Navacerrada;Hombre;Bizkaia;0
093; Navacerrada;Hombre;Burgos;0
093; Navacerrada;Hombre;Cáceres;0
093; Navacerrada;Hombre;Cádiz;0
093; Navacerrada;Hombre;Cantabria;0
093; Navacerrada;Hombre;Castellón/Castelló;0
093; Navacerrada;Hombre;Ceuta;0
093; Navacerrada;Hombre;Ciudad Real;1
093; Navacerrada;Hombre;Córdoba;0
093; Navacerrada;Hombre;Coruña (A);0
093; Navacerrada;Hombre;Cuenca;0
093; Navacerrada;Hombre;Gipuzkoa;0
093; Navacerrada;Hombre;Girona;0
093; Navacerrada;Hombre;Granada;0
093; Navacerrada;Hombre;Guadalagara;0
093; Navacerrada;Hombre;Huelva;0
093; Navacerrada;Hombre;Huesca;0
093; Navacerrada;Hombre;Jaen;0
093; Navacerrada;Hombre;León;1
093; Navacerrada;Hombre;Lleida;0
093; Navacerrada;Hombre;Lugo;0
093; Navacerrada;Hombre;Madrid;5
093; Navacerrada;Hombre;Málaga;0
093; Navacerrada;Hombre;Melilla;0
093; Navacerrada;Hombre;Murcia;0
093; Navacerrada;Hombre;Navarra;0
093; Navacerrada;Hombre;No consta;0
093; Navacerrada;Hombre;Ourense;0
093; Navacerrada;Hombre;Palencia;1
093; Navacerrada;Hombre;Palmas (Las);0
093; Navacerrada;Hombre;Pontevedra;0
093; Navacerrada;Hombre;Rioja (La);0
093; Navacerrada;Hombre;Salamanca;0
093; Navacerrada;Hombre;Santa cruz de Tenerife;0
093; Navacerrada;Hombre;Segovia;0
093; Navacerrada;Hombre;Sevilla;0
093; Navacerrada;Hombre;Soria;0
093; Navacerrada;Hombre;Tarragona;0
093; Navacerrada;Hombre;Teruel;0
093; Navacerrada;Hombre;Toledo;0
093; Navacerrada;Hombre;Valencia/València;0
093; Navacerrada;Hombre;Valladolid;0
093; Navacerrada;Hombre;Zamora;0
093; Navacerrada;Hombre;Zaragoza;0
093; Navacerrada;Mujer;Albacete;0
093; Navacerrada;Mujer;Alicante/Alacant;0
093; Navacerrada;Mujer;Almería;0
093; Navacerrada;Mujer;Araba/Álava;0
093; Navacerrada;Mujer;Asturias;0
093; Navacerrada;Mujer;Ávila;0
093; Navacerrada;Mujer;Badajoz;0
093; Navacerrada;Mujer;Baleares (Illes);0
093; Navacerrada;Mujer;Barcelona;0
093; Navacerrada;Mujer;Bizkaia;0
093; Navacerrada;Mujer;Burgos;0
093; Navacerrada;Mujer;Cáceres;0
093; Navacerrada;Mujer;Cádiz;0
093; Navacerrada;Mujer;Cantabria;1
093; Navacerrada;Mujer;Castellón/Castelló;0
093; Navacerrada;Mujer;Ceuta;1
093; Navacerrada;Mujer;Ciudad Real;1
093; Navacerrada;Mujer;Córdoba;0
093; Navacerrada;Mujer;Coruña (A);0
093; Navacerrada;Mujer;Cuenca;0
093; Navacerrada;Mujer;Gipuzkoa;0
093; Navacerrada;Mujer;Girona;0
093; Navacerrada;Mujer;Granada;0
093; Navacerrada;Mujer;Guadalagara;0
093; Navacerrada;Mujer;Huelva;0
093; Navacerrada;Mujer;Huesca;0
093; Navacerrada;Mujer;Jaen;0
093; Navacerrada;Mujer;León;0
093; Navacerrada;Mujer;Lleida;0
093; Navacerrada;Mujer;Lugo;0
093; Navacerrada;Mujer;Madrid;8
093; Navacerrada;Mujer;Málaga;0
093; Navacerrada;Mujer;Melilla;0
093; Navacerrada;Mujer;Murcia;0
093; Navacerrada;Mujer;Navarra;0
093; Navacerrada;Mujer;No consta;0
093; Navacerrada;Mujer;Ourense;0
093; Navacerrada;Mujer;Palencia;0
093; Navacerrada;Mujer;Palmas (Las);0
093; Navacerrada;Mujer;Pontevedra;0
093; Navacerrada;Mujer;Rioja (La);0
093; Navacerrada;Mujer;Salamanca;0
093; Navacerrada;Mujer;Santa cruz de Tenerife;0
093; Navacerrada;Mujer;Segovia;0
093; Navacerrada;Mujer;Sevilla;0
093; Navacerrada;Mujer;Soria;0
093; Navacerrada;Mujer;Tarragona;0
093; Navacerrada;Mujer;Teruel;0
093; Navacerrada;Mujer;Toledo;0
093; Navacerrada;Mujer;Valencia/València;0
093; Navacerrada;Mujer;Valladolid;0
093; Navacerrada;Mujer;Zamora;0
093; Navacerrada;Mujer;Zaragoza;0
094; Navalafuente;Hombre;Albacete;0
094; Navalafuente;Hombre;Alicante/Alacant;0
094; Navalafuente;Hombre;Almería;0
094; Navalafuente;Hombre;Araba/Álava;0
094; Navalafuente;Hombre;Asturias;0
094; Navalafuente;Hombre;Ávila;0
094; Navalafuente;Hombre;Badajoz;0
094; Navalafuente;Hombre;Baleares (Illes);0
094; Navalafuente;Hombre;Barcelona;0
094; Navalafuente;Hombre;Bizkaia;0
094; Navalafuente;Hombre;Burgos;0
094; Navalafuente;Hombre;Cáceres;0
094; Navalafuente;Hombre;Cádiz;0
094; Navalafuente;Hombre;Cantabria;0
094; Navalafuente;Hombre;Castellón/Castelló;0
094; Navalafuente;Hombre;Ceuta;0
094; Navalafuente;Hombre;Ciudad Real;0
094; Navalafuente;Hombre;Córdoba;0
094; Navalafuente;Hombre;Coruña (A);0
094; Navalafuente;Hombre;Cuenca;0
094; Navalafuente;Hombre;Gipuzkoa;0
094; Navalafuente;Hombre;Girona;0
094; Navalafuente;Hombre;Granada;0
094; Navalafuente;Hombre;Guadalagara;0
094; Navalafuente;Hombre;Huelva;0
094; Navalafuente;Hombre;Huesca;0
094; Navalafuente;Hombre;Jaen;0
094; Navalafuente;Hombre;León;0
094; Navalafuente;Hombre;Lleida;0
094; Navalafuente;Hombre;Lugo;0
094; Navalafuente;Hombre;Madrid;2
094; Navalafuente;Hombre;Málaga;0
094; Navalafuente;Hombre;Melilla;0
094; Navalafuente;Hombre;Murcia;0
094; Navalafuente;Hombre;Navarra;0
094; Navalafuente;Hombre;No consta;0
094; Navalafuente;Hombre;Ourense;0
094; Navalafuente;Hombre;Palencia;0
094; Navalafuente;Hombre;Palmas (Las);0
094; Navalafuente;Hombre;Pontevedra;0
094; Navalafuente;Hombre;Rioja (La);0
094; Navalafuente;Hombre;Salamanca;0
094; Navalafuente;Hombre;Santa cruz de Tenerife;0
094; Navalafuente;Hombre;Segovia;0
094; Navalafuente;Hombre;Sevilla;0
094; Navalafuente;Hombre;Soria;0
094; Navalafuente;Hombre;Tarragona;0
094; Navalafuente;Hombre;Teruel;0
094; Navalafuente;Hombre;Toledo;0
094; Navalafuente;Hombre;Valencia/València;0
094; Navalafuente;Hombre;Valladolid;0
094; Navalafuente;Hombre;Zamora;0
094; Navalafuente;Hombre;Zaragoza;0
094; Navalafuente;Mujer;Albacete;0
094; Navalafuente;Mujer;Alicante/Alacant;0
094; Navalafuente;Mujer;Almería;0
094; Navalafuente;Mujer;Araba/Álava;0
094; Navalafuente;Mujer;Asturias;0
094; Navalafuente;Mujer;Ávila;0
094; Navalafuente;Mujer;Badajoz;0
094; Navalafuente;Mujer;Baleares (Illes);0
094; Navalafuente;Mujer;Barcelona;1
094; Navalafuente;Mujer;Bizkaia;0
094; Navalafuente;Mujer;Burgos;0
094; Navalafuente;Mujer;Cáceres;0
094; Navalafuente;Mujer;Cádiz;0
094; Navalafuente;Mujer;Cantabria;0
094; Navalafuente;Mujer;Castellón/Castelló;0
094; Navalafuente;Mujer;Ceuta;0
094; Navalafuente;Mujer;Ciudad Real;0
094; Navalafuente;Mujer;Córdoba;0
094; Navalafuente;Mujer;Coruña (A);0
094; Navalafuente;Mujer;Cuenca;0
094; Navalafuente;Mujer;Gipuzkoa;0
094; Navalafuente;Mujer;Girona;0
094; Navalafuente;Mujer;Granada;0
094; Navalafuente;Mujer;Guadalagara;0
094; Navalafuente;Mujer;Huelva;0
094; Navalafuente;Mujer;Huesca;0
094; Navalafuente;Mujer;Jaen;0
094; Navalafuente;Mujer;León;0
094; Navalafuente;Mujer;Lleida;0
094; Navalafuente;Mujer;Lugo;0
094; Navalafuente;Mujer;Madrid;4
094; Navalafuente;Mujer;Málaga;0
094; Navalafuente;Mujer;Melilla;0
094; Navalafuente;Mujer;Murcia;0
094; Navalafuente;Mujer;Navarra;0
094; Navalafuente;Mujer;No consta;0
094; Navalafuente;Mujer;Ourense;0
094; Navalafuente;Mujer;Palencia;0
094; Navalafuente;Mujer;Palmas (Las);0
094; Navalafuente;Mujer;Pontevedra;0
094; Navalafuente;Mujer;Rioja (La);0
094; Navalafuente;Mujer;Salamanca;0
094; Navalafuente;Mujer;Santa cruz de Tenerife;0
094; Navalafuente;Mujer;Segovia;0
094; Navalafuente;Mujer;Sevilla;0
094; Navalafuente;Mujer;Soria;0
094; Navalafuente;Mujer;Tarragona;0
094; Navalafuente;Mujer;Teruel;0
094; Navalafuente;Mujer;Toledo;0
094; Navalafuente;Mujer;Valencia/València;0
094; Navalafuente;Mujer;Valladolid;0
094; Navalafuente;Mujer;Zamora;0
094; Navalafuente;Mujer;Zaragoza;0
095; Navalagamella;Hombre;Albacete;0
095; Navalagamella;Hombre;Alicante/Alacant;0
095; Navalagamella;Hombre;Almería;0
095; Navalagamella;Hombre;Araba/Álava;0
095; Navalagamella;Hombre;Asturias;0
095; Navalagamella;Hombre;Ávila;0
095; Navalagamella;Hombre;Badajoz;0
095; Navalagamella;Hombre;Baleares (Illes);0
095; Navalagamella;Hombre;Barcelona;0
095; Navalagamella;Hombre;Bizkaia;0
095; Navalagamella;Hombre;Burgos;0
095; Navalagamella;Hombre;Cáceres;0
095; Navalagamella;Hombre;Cádiz;0
095; Navalagamella;Hombre;Cantabria;0
095; Navalagamella;Hombre;Castellón/Castelló;0
095; Navalagamella;Hombre;Ceuta;0
095; Navalagamella;Hombre;Ciudad Real;0
095; Navalagamella;Hombre;Córdoba;0
095; Navalagamella;Hombre;Coruña (A);0
095; Navalagamella;Hombre;Cuenca;0
095; Navalagamella;Hombre;Gipuzkoa;0
095; Navalagamella;Hombre;Girona;0
095; Navalagamella;Hombre;Granada;0
095; Navalagamella;Hombre;Guadalagara;0
095; Navalagamella;Hombre;Huelva;0
095; Navalagamella;Hombre;Huesca;0
095; Navalagamella;Hombre;Jaen;0
095; Navalagamella;Hombre;León;0
095; Navalagamella;Hombre;Lleida;0
095; Navalagamella;Hombre;Lugo;0
095; Navalagamella;Hombre;Madrid;4
095; Navalagamella;Hombre;Málaga;0
095; Navalagamella;Hombre;Melilla;0
095; Navalagamella;Hombre;Murcia;0
095; Navalagamella;Hombre;Navarra;0
095; Navalagamella;Hombre;No consta;0
095; Navalagamella;Hombre;Ourense;0
095; Navalagamella;Hombre;Palencia;0
095; Navalagamella;Hombre;Palmas (Las);0
095; Navalagamella;Hombre;Pontevedra;0
095; Navalagamella;Hombre;Rioja (La);0
095; Navalagamella;Hombre;Salamanca;0
095; Navalagamella;Hombre;Santa cruz de Tenerife;0
095; Navalagamella;Hombre;Segovia;0
095; Navalagamella;Hombre;Sevilla;0
095; Navalagamella;Hombre;Soria;0
095; Navalagamella;Hombre;Tarragona;0
095; Navalagamella;Hombre;Teruel;0
095; Navalagamella;Hombre;Toledo;1
095; Navalagamella;Hombre;Valencia/València;0
095; Navalagamella;Hombre;Valladolid;0
095; Navalagamella;Hombre;Zamora;0
095; Navalagamella;Hombre;Zaragoza;0
095; Navalagamella;Mujer;Albacete;0
095; Navalagamella;Mujer;Alicante/Alacant;0
095; Navalagamella;Mujer;Almería;0
095; Navalagamella;Mujer;Araba/Álava;0
095; Navalagamella;Mujer;Asturias;0
095; Navalagamella;Mujer;Ávila;0
095; Navalagamella;Mujer;Badajoz;0
095; Navalagamella;Mujer;Baleares (Illes);0
095; Navalagamella;Mujer;Barcelona;0
095; Navalagamella;Mujer;Bizkaia;0
095; Navalagamella;Mujer;Burgos;0
095; Navalagamella;Mujer;Cáceres;0
095; Navalagamella;Mujer;Cádiz;0
095; Navalagamella;Mujer;Cantabria;1
095; Navalagamella;Mujer;Castellón/Castelló;0
095; Navalagamella;Mujer;Ceuta;0
095; Navalagamella;Mujer;Ciudad Real;0
095; Navalagamella;Mujer;Córdoba;0
095; Navalagamella;Mujer;Coruña (A);0
095; Navalagamella;Mujer;Cuenca;0
095; Navalagamella;Mujer;Gipuzkoa;0
095; Navalagamella;Mujer;Girona;0
095; Navalagamella;Mujer;Granada;0
095; Navalagamella;Mujer;Guadalagara;0
095; Navalagamella;Mujer;Huelva;0
095; Navalagamella;Mujer;Huesca;0
095; Navalagamella;Mujer;Jaen;0
095; Navalagamella;Mujer;León;0
095; Navalagamella;Mujer;Lleida;0
095; Navalagamella;Mujer;Lugo;0
095; Navalagamella;Mujer;Madrid;2
095; Navalagamella;Mujer;Málaga;0
095; Navalagamella;Mujer;Melilla;0
095; Navalagamella;Mujer;Murcia;0
095; Navalagamella;Mujer;Navarra;0
095; Navalagamella;Mujer;No consta;0
095; Navalagamella;Mujer;Ourense;0
095; Navalagamella;Mujer;Palencia;0
095; Navalagamella;Mujer;Palmas (Las);0
095; Navalagamella;Mujer;Pontevedra;0
095; Navalagamella;Mujer;Rioja (La);0
095; Navalagamella;Mujer;Salamanca;0
095; Navalagamella;Mujer;Santa cruz de Tenerife;0
095; Navalagamella;Mujer;Segovia;0
095; Navalagamella;Mujer;Sevilla;0
095; Navalagamella;Mujer;Soria;0
095; Navalagamella;Mujer;Tarragona;0
095; Navalagamella;Mujer;Teruel;0
095; Navalagamella;Mujer;Toledo;0
095; Navalagamella;Mujer;Valencia/València;0
095; Navalagamella;Mujer;Valladolid;0
095; Navalagamella;Mujer;Zamora;0
095; Navalagamella;Mujer;Zaragoza;1
096; Navalcarnero;Hombre;Albacete;0
096; Navalcarnero;Hombre;Alicante/Alacant;1
096; Navalcarnero;Hombre;Almería;1
096; Navalcarnero;Hombre;Araba/Álava;0
096; Navalcarnero;Hombre;Asturias;0
096; Navalcarnero;Hombre;Ávila;2
096; Navalcarnero;Hombre;Badajoz;1
096; Navalcarnero;Hombre;Baleares (Illes);0
096; Navalcarnero;Hombre;Barcelona;1
096; Navalcarnero;Hombre;Bizkaia;0
096; Navalcarnero;Hombre;Burgos;0
096; Navalcarnero;Hombre;Cáceres;3
096; Navalcarnero;Hombre;Cádiz;0
096; Navalcarnero;Hombre;Cantabria;0
096; Navalcarnero;Hombre;Castellón/Castelló;0
096; Navalcarnero;Hombre;Ceuta;0
096; Navalcarnero;Hombre;Ciudad Real;1
096; Navalcarnero;Hombre;Córdoba;1
096; Navalcarnero;Hombre;Coruña (A);1
096; Navalcarnero;Hombre;Cuenca;1
096; Navalcarnero;Hombre;Gipuzkoa;0
096; Navalcarnero;Hombre;Girona;0
096; Navalcarnero;Hombre;Granada;0
096; Navalcarnero;Hombre;Guadalagara;1
096; Navalcarnero;Hombre;Huelva;1
096; Navalcarnero;Hombre;Huesca;0
096; Navalcarnero;Hombre;Jaen;0
096; Navalcarnero;Hombre;León;0
096; Navalcarnero;Hombre;Lleida;0
096; Navalcarnero;Hombre;Lugo;0
096; Navalcarnero;Hombre;Madrid;36
096; Navalcarnero;Hombre;Málaga;0
096; Navalcarnero;Hombre;Melilla;0
096; Navalcarnero;Hombre;Murcia;1
096; Navalcarnero;Hombre;Navarra;0
096; Navalcarnero;Hombre;No consta;3
096; Navalcarnero;Hombre;Ourense;1
096; Navalcarnero;Hombre;Palencia;0
096; Navalcarnero;Hombre;Palmas (Las);0
096; Navalcarnero;Hombre;Pontevedra;1
096; Navalcarnero;Hombre;Rioja (La);0
096; Navalcarnero;Hombre;Salamanca;2
096; Navalcarnero;Hombre;Santa cruz de Tenerife;0
096; Navalcarnero;Hombre;Segovia;0
096; Navalcarnero;Hombre;Sevilla;1
096; Navalcarnero;Hombre;Soria;0
096; Navalcarnero;Hombre;Tarragona;0
096; Navalcarnero;Hombre;Teruel;0
096; Navalcarnero;Hombre;Toledo;7
096; Navalcarnero;Hombre;Valencia/València;0
096; Navalcarnero;Hombre;Valladolid;0
096; Navalcarnero;Hombre;Zamora;1
096; Navalcarnero;Hombre;Zaragoza;1
096; Navalcarnero;Mujer;Albacete;0
096; Navalcarnero;Mujer;Alicante/Alacant;0
096; Navalcarnero;Mujer;Almería;0
096; Navalcarnero;Mujer;Araba/Álava;0
096; Navalcarnero;Mujer;Asturias;1
096; Navalcarnero;Mujer;Ávila;1
096; Navalcarnero;Mujer;Badajoz;4
096; Navalcarnero;Mujer;Baleares (Illes);0
096; Navalcarnero;Mujer;Barcelona;0
096; Navalcarnero;Mujer;Bizkaia;0
096; Navalcarnero;Mujer;Burgos;1
096; Navalcarnero;Mujer;Cáceres;6
096; Navalcarnero;Mujer;Cádiz;0
096; Navalcarnero;Mujer;Cantabria;1
096; Navalcarnero;Mujer;Castellón/Castelló;0
096; Navalcarnero;Mujer;Ceuta;0
096; Navalcarnero;Mujer;Ciudad Real;2
096; Navalcarnero;Mujer;Córdoba;2
096; Navalcarnero;Mujer;Coruña (A);0
096; Navalcarnero;Mujer;Cuenca;2
096; Navalcarnero;Mujer;Gipuzkoa;0
096; Navalcarnero;Mujer;Girona;0
096; Navalcarnero;Mujer;Granada;0
096; Navalcarnero;Mujer;Guadalagara;4
096; Navalcarnero;Mujer;Huelva;0
096; Navalcarnero;Mujer;Huesca;0
096; Navalcarnero;Mujer;Jaen;4
096; Navalcarnero;Mujer;León;1
096; Navalcarnero;Mujer;Lleida;0
096; Navalcarnero;Mujer;Lugo;1
096; Navalcarnero;Mujer;Madrid;40
096; Navalcarnero;Mujer;Málaga;0
096; Navalcarnero;Mujer;Melilla;0
096; Navalcarnero;Mujer;Murcia;0
096; Navalcarnero;Mujer;Navarra;0
096; Navalcarnero;Mujer;No consta;2
096; Navalcarnero;Mujer;Ourense;0
096; Navalcarnero;Mujer;Palencia;1
096; Navalcarnero;Mujer;Palmas (Las);0
096; Navalcarnero;Mujer;Pontevedra;0
096; Navalcarnero;Mujer;Rioja (La);0
096; Navalcarnero;Mujer;Salamanca;2
096; Navalcarnero;Mujer;Santa cruz de Tenerife;0
096; Navalcarnero;Mujer;Segovia;2
096; Navalcarnero;Mujer;Sevilla;0
096; Navalcarnero;Mujer;Soria;0
096; Navalcarnero;Mujer;Tarragona;0
096; Navalcarnero;Mujer;Teruel;0
096; Navalcarnero;Mujer;Toledo;5
096; Navalcarnero;Mujer;Valencia/València;0
096; Navalcarnero;Mujer;Valladolid;2
096; Navalcarnero;Mujer;Zamora;1
096; Navalcarnero;Mujer;Zaragoza;1
097; Navarredonda y San Mamés;Hombre;Albacete;0
097; Navarredonda y San Mamés;Hombre;Alicante/Alacant;0
097; Navarredonda y San Mamés;Hombre;Almería;0
097; Navarredonda y San Mamés;Hombre;Araba/Álava;0
097; Navarredonda y San Mamés;Hombre;Asturias;0
097; Navarredonda y San Mamés;Hombre;Ávila;0
097; Navarredonda y San Mamés;Hombre;Badajoz;0
097; Navarredonda y San Mamés;Hombre;Baleares (Illes);0
097; Navarredonda y San Mamés;Hombre;Barcelona;0
097; Navarredonda y San Mamés;Hombre;Bizkaia;0
097; Navarredonda y San Mamés;Hombre;Burgos;0
097; Navarredonda y San Mamés;Hombre;Cáceres;0
097; Navarredonda y San Mamés;Hombre;Cádiz;0
097; Navarredonda y San Mamés;Hombre;Cantabria;0
097; Navarredonda y San Mamés;Hombre;Castellón/Castelló;0
097; Navarredonda y San Mamés;Hombre;Ceuta;0
097; Navarredonda y San Mamés;Hombre;Ciudad Real;0
097; Navarredonda y San Mamés;Hombre;Córdoba;0
097; Navarredonda y San Mamés;Hombre;Coruña (A);0
097; Navarredonda y San Mamés;Hombre;Cuenca;0
097; Navarredonda y San Mamés;Hombre;Gipuzkoa;0
097; Navarredonda y San Mamés;Hombre;Girona;0
097; Navarredonda y San Mamés;Hombre;Granada;0
097; Navarredonda y San Mamés;Hombre;Guadalagara;0
097; Navarredonda y San Mamés;Hombre;Huelva;0
097; Navarredonda y San Mamés;Hombre;Huesca;0
097; Navarredonda y San Mamés;Hombre;Jaen;0
097; Navarredonda y San Mamés;Hombre;León;0
097; Navarredonda y San Mamés;Hombre;Lleida;0
097; Navarredonda y San Mamés;Hombre;Lugo;0
097; Navarredonda y San Mamés;Hombre;Madrid;3
097; Navarredonda y San Mamés;Hombre;Málaga;0
097; Navarredonda y San Mamés;Hombre;Melilla;0
097; Navarredonda y San Mamés;Hombre;Murcia;0
097; Navarredonda y San Mamés;Hombre;Navarra;0
097; Navarredonda y San Mamés;Hombre;No consta;0
097; Navarredonda y San Mamés;Hombre;Ourense;0
097; Navarredonda y San Mamés;Hombre;Palencia;0
097; Navarredonda y San Mamés;Hombre;Palmas (Las);0
097; Navarredonda y San Mamés;Hombre;Pontevedra;0
097; Navarredonda y San Mamés;Hombre;Rioja (La);0
097; Navarredonda y San Mamés;Hombre;Salamanca;0
097; Navarredonda y San Mamés;Hombre;Santa cruz de Tenerife;0
097; Navarredonda y San Mamés;Hombre;Segovia;0
097; Navarredonda y San Mamés;Hombre;Sevilla;0
097; Navarredonda y San Mamés;Hombre;Soria;0
097; Navarredonda y San Mamés;Hombre;Tarragona;0
097; Navarredonda y San Mamés;Hombre;Teruel;0
097; Navarredonda y San Mamés;Hombre;Toledo;0
097; Navarredonda y San Mamés;Hombre;Valencia/València;0
097; Navarredonda y San Mamés;Hombre;Valladolid;0
097; Navarredonda y San Mamés;Hombre;Zamora;0
097; Navarredonda y San Mamés;Hombre;Zaragoza;0
097; Navarredonda y San Mamés;Mujer;Albacete;0
097; Navarredonda y San Mamés;Mujer;Alicante/Alacant;0
097; Navarredonda y San Mamés;Mujer;Almería;0
097; Navarredonda y San Mamés;Mujer;Araba/Álava;0
097; Navarredonda y San Mamés;Mujer;Asturias;0
097; Navarredonda y San Mamés;Mujer;Ávila;0
097; Navarredonda y San Mamés;Mujer;Badajoz;0
097; Navarredonda y San Mamés;Mujer;Baleares (Illes);0
097; Navarredonda y San Mamés;Mujer;Barcelona;0
097; Navarredonda y San Mamés;Mujer;Bizkaia;0
097; Navarredonda y San Mamés;Mujer;Burgos;0
097; Navarredonda y San Mamés;Mujer;Cáceres;0
097; Navarredonda y San Mamés;Mujer;Cádiz;0
097; Navarredonda y San Mamés;Mujer;Cantabria;0
097; Navarredonda y San Mamés;Mujer;Castellón/Castelló;0
097; Navarredonda y San Mamés;Mujer;Ceuta;0
097; Navarredonda y San Mamés;Mujer;Ciudad Real;0
097; Navarredonda y San Mamés;Mujer;Córdoba;0
097; Navarredonda y San Mamés;Mujer;Coruña (A);0
097; Navarredonda y San Mamés;Mujer;Cuenca;0
097; Navarredonda y San Mamés;Mujer;Gipuzkoa;0
097; Navarredonda y San Mamés;Mujer;Girona;0
097; Navarredonda y San Mamés;Mujer;Granada;0
097; Navarredonda y San Mamés;Mujer;Guadalagara;0
097; Navarredonda y San Mamés;Mujer;Huelva;0
097; Navarredonda y San Mamés;Mujer;Huesca;0
097; Navarredonda y San Mamés;Mujer;Jaen;0
097; Navarredonda y San Mamés;Mujer;León;0
097; Navarredonda y San Mamés;Mujer;Lleida;0
097; Navarredonda y San Mamés;Mujer;Lugo;0
097; Navarredonda y San Mamés;Mujer;Madrid;0
097; Navarredonda y San Mamés;Mujer;Málaga;0
097; Navarredonda y San Mamés;Mujer;Melilla;0
097; Navarredonda y San Mamés;Mujer;Murcia;0
097; Navarredonda y San Mamés;Mujer;Navarra;0
097; Navarredonda y San Mamés;Mujer;No consta;0
097; Navarredonda y San Mamés;Mujer;Ourense;0
097; Navarredonda y San Mamés;Mujer;Palencia;0
097; Navarredonda y San Mamés;Mujer;Palmas (Las);0
097; Navarredonda y San Mamés;Mujer;Pontevedra;0
097; Navarredonda y San Mamés;Mujer;Rioja (La);0
097; Navarredonda y San Mamés;Mujer;Salamanca;0
097; Navarredonda y San Mamés;Mujer;Santa cruz de Tenerife;0
097; Navarredonda y San Mamés;Mujer;Segovia;1
097; Navarredonda y San Mamés;Mujer;Sevilla;0
097; Navarredonda y San Mamés;Mujer;Soria;0
097; Navarredonda y San Mamés;Mujer;Tarragona;0
097; Navarredonda y San Mamés;Mujer;Teruel;0
097; Navarredonda y San Mamés;Mujer;Toledo;0
097; Navarredonda y San Mamés;Mujer;Valencia/València;0
097; Navarredonda y San Mamés;Mujer;Valladolid;0
097; Navarredonda y San Mamés;Mujer;Zamora;0
097; Navarredonda y San Mamés;Mujer;Zaragoza;0
099; Navas del Rey;Hombre;Albacete;0
099; Navas del Rey;Hombre;Alicante/Alacant;0
099; Navas del Rey;Hombre;Almería;0
099; Navas del Rey;Hombre;Araba/Álava;0
099; Navas del Rey;Hombre;Asturias;0
099; Navas del Rey;Hombre;Ávila;2
099; Navas del Rey;Hombre;Badajoz;1
099; Navas del Rey;Hombre;Baleares (Illes);0
099; Navas del Rey;Hombre;Barcelona;0
099; Navas del Rey;Hombre;Bizkaia;0
099; Navas del Rey;Hombre;Burgos;0
099; Navas del Rey;Hombre;Cáceres;0
099; Navas del Rey;Hombre;Cádiz;0
099; Navas del Rey;Hombre;Cantabria;0
099; Navas del Rey;Hombre;Castellón/Castelló;0
099; Navas del Rey;Hombre;Ceuta;0
